video_id,comment_id,reply_to_comment_id,original_text,translated_text,emoji_only,reply_to_original_text,reply_to_id,replied_to_translated,emoji_count,text_length,thread_depth,creator_category,manual_label
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506948854093792006,,Benoni Vs Brakpan 😩,Benoni vs Brakpan,😩,,,,1,17,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506457141903393592,,"En van waar af is jy,fietas?😭","And from where are you, cycling?",😭,,,,1,32,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7504683301027496759,,😂😂😂😂😂😂kom secunda toe dan praat ons weer,Come on Secunda then we talk again,😂😂😂😂😂😂,,,,6,34,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7513083033529385784,,mxm😏🙄🙄🙄,mxm,😏🙄🙄🙄,,,,4,3,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7510683710783390470,,53 jaar oud kom ek wag,53 years old I am waiting,,,,,0,25,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512171660871844614,,Ek gaan ook so video maak kan ek ook views kry en famous raak,I'm going to make that video too I can get views too and get famous,,,,,0,67,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7506482362092405510,,Het jy karate water gedrink???,Did you drink karate water ???,,,,,0,30,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7511311268251599672,,Ek Kom daar Nou . JY moet veis Ek wat julle Doon daar.,I'm coming there now. You have to claim what you do there.,,,,,0,58,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7511056241445421830,,Haha,Haha,,,,,0,4,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7504663510543565574,,😂Ow ou Trubels boerie... Jys n lekke ou. Sterkte en gn bang vir niemand.,Ow old Trubels Boerie ... you are a nice guy. Good luck and no afraid of nobody.,😂,,,,1,80,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7504984547466658565,,wat is die movie se naam,what is the movie's name,,,,,0,24,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7512557264529949446,,"Ek ken n trubbles,en hy is n 27","I know a trubbles, and he's n 27",,,,,0,32,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7511432260840899384,,Jou vidoes maak my dag😂,Your vidoes make my day,😂,,,,1,23,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7498671952665363206,7.496893363901367e+18,Nee dis meer van my name is potterpooitjie 😭😂,No that's more of my names is potter -tingle,😭😂,my name is Jeff 😭🤣🤣🤣,7.496893363901367e+18,my name is Jeff,2,44,1,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7498711230229594886,7.496893363901367e+18,😭🤣🤣🤣🤣,,😭🤣🤣🤣🤣,my name is Jeff 😭🤣🤣🤣,7.496893363901367e+18,my name is Jeff,5,0,1,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7508661754797359928,,Jyt my Dag gemaak mase kind🤣🤣🤣❤️❤️,You my day made mase child,🤣🤣🤣❤❤,,,,5,26,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507508673297564472,,"dankie my broer,we all need to work together as a country,salute that's the spirit,ek fokof needs nie lol!...dankie veneer ek gaan ook nerens nie","Thanks my brother, we all need to work together as a country, salute that is the spirit, I fucking needs not lol! ... thanks I am not going anywhere too",,,,,0,152,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507548391955858181,,praat my broer,talking my brother,,,,,0,18,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507643106251375368,,is soo reg bro,is soo reg bro,,,,,0,14,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7511789413291262726,,ka boeta ons is sam,ka fine we are sam,,,,,0,18,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507706073295405880,,I love me some real Afrikaaner. 😂❤️🇿🇦,I love me some real Afrikaaner.,😂❤,,,,2,31,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507322320119169798,,Eks n swart man en ek staan met jou,Ex a black man and i stand with you,,,,,0,35,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7505363443002098438,,"This is the true afrikaners bro, sterke🤣","This is the true afrikaners bro, sterke",🤣,,,,1,39,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507181555233342214,,😂auw Troubles man😂 man of the moment 😂,auw Troubles man man of the moment,😂😂😂,,,,3,34,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7507168719778480901,,Why I feel like I understood every word he said 😁,Why I feel like I understood every word he said,😁,,,,1,47,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513167514483639045,,Hahaha n UNO😂,Hahaha n one,😂,,,,1,12,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512934352217506566,,Boksburg kom try😂💯,Boksburg Come Try,😂💯,,,,2,17,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513150966007595781,,"😂😂😂😂😂😂😂
Ou trubels",Ou Trubels,😂😂😂😂😂😂😂,,,,7,10,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513143721505915654,,try ma,try ma,,,,,0,6,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513181480336540472,,Sjaim kom jy uit die Avril Elizabeth huis uit?,SHIM Are you coming out of the Avril Elizabeth house?,,,,,0,53,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513155990385640197,,Ek like die man tenminste het hy sy lewe reg geruk en het n lus vir die lewe hy sal jou altyd laat lag,I like the man at least he got his life right and had a desire for life he would always make you laugh,,,,,0,102,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513154619611104056,,Lichtenburg het nie water nie,Lichtenburg does not have water,,,,,0,31,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513141905853678341,,"Maak my 1 video vir ""al julle Despatch dronkgatte""","Make me 1 video for ""all your Despatch drunken holes""",,,,,0,53,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513157027608003334,,"Lmimm 🤣🤣🤣🤣🤣 se hulle my broe. Jason Bourne se broer, Byson Board. Maak nog videos brada man👌","Lmimm they tell my bro. Jason Bourne's brother, Byson Board. Make more videos brada man",🤣🤣🤣🤣🤣👌,,,,6,87,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7509153690026033926,,Happy Birthday champ..wish you all the best,Happy Birthday champ..wish you all the best,,,,,0,43,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498373130726621957,,congratz,Congratz,,,,,0,8,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498085369708774150,,congratulations 🎉🎉,congratulations,🎉🎉,,,,2,15,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498101146822591240,,(daai koekke is baie baie lekker.) amen daarop. amen,(Those cakes are very delicious.) Amen on it. amen,,,,,0,50,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7506207444398932742,,baie geluk boeta,Congratulations Boeta,,,,,0,21,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7498415368953807622,,mooi man trots op jou blessings,nice man proud of your blessings,,,,,0,32,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513079626499982086,,wane braai ons,wane braai us,,,,,0,13,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513103784396292870,,kakkommin,nicer,,,,,0,5,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513266492315976454,,troebels laat Weet my as jy veilig by die huis kom🤣🤣🤣🤣🤣🤣🤣🤣,trouses let me know when you get home safely,🤣🤣🤣🤣🤣🤣🤣🤣,,,,8,44,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513267819279057670,,Nou wat gaan Trump & Elon se sodra hulle die video sien... 🤣,Now what will Trump & Elon say as soon as they see the video ...,🤣,,,,1,64,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513156067212886791,,trubells laat my dink aan daai brakpan laaitjies wat deur mekaar is op vadersdag want niemand weet wie is hulle pa nie,Trubells make me think of those brakpan drawers that are through each other on Father's Day because no one knows who their father is,,,,,0,132,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513241861899141894,,Vat so Fluffy!..... Ek's n dapper muis... Kyk hoe loop ek deur jou huis... 😂😂,Take so fluffy! ..... I'm a brave mouse ... Look how I walk through your house ...,😂😂,,,,2,82,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513270706009948984,,Jys klas mnr.Jys lekke snaaks.😂😂😂 Jyt soos twee recces,You class Mr. Jys leaking funny. You like two recesses,😂😂😂,,,,3,54,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512835219634258695,,😂😂😂😂😂😂😂😂,,😂😂😂😂😂😂😂😂,,,,8,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512856035280175890,,😂😂😂😂😂😂,,😂😂😂😂😂😂,,,,6,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512859354409206584,,😂😂😂😂😂😂😂,,😂😂😂😂😂😂😂,,,,7,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512884810492150533,,😅😂😂😂,,😅😂😂😂,,,,4,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512825215460066054,,😂😂😂😂😂😂,,😂😂😂😂😂😂,,,,6,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513119438876099333,,🤣🤣🤣🤣,,🤣🤣🤣🤣,,,,4,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513118559423726354,,🤣🤣🤣🤣🤣🤣,,🤣🤣🤣🤣🤣🤣,,,,6,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512879511789175608,,😂,,😂,,,,1,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512838417672340280,,🤣🤣,,🤣🤣,,,,2,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512825293435142917,,😏,,😏,,,,1,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513117953363559224,,💪💪💪💪,,💪💪💪💪,,,,4,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512832465724343045,,🤣🤣🤣,,🤣🤣🤣,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513119124113900293,,👏👏👏,,👏👏👏,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512880136367522566,,😂😂😂,,😂😂😂,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512892321181549320,,🤣,,🤣,,,,1,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512868946103649029,,😂,,😂,,,,1,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513118845759931141,,🤣🤣🤣,,🤣🤣🤣,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512917114354254648,,😂,,😂,,,,1,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512897466767246086,,😂🤣,,😂🤣,,,,2,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7512895954883822341,,😂,,😂,,,,1,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513110702518240005,,🤣🤣🤣,,🤣🤣🤣,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513109478062998328,,😅😅😅😅😅,,😅😅😅😅😅,,,,5,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7504554623535268613,,Jy inspirerr,You inspire,,,,,0,11,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7499395074377089847,,Amen baie baie mooi,Amen very very nice,,,,,0,19,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7510556065684488966,,Hallelujah How Great is our God,Hallelujah How Great is our God,,,,,0,31,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7497693845971406135,7499372548007707447,,well done🙏🙏🙏,well done,🙏🙏🙏,,,,3,9,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7504199264109970182,,Kom Welcome frystat wag vir jou doos,Come welcome Frystat awaits you box,,,,,0,35,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7501024705098547974,,kom kaap toe bring n sambreel SAAM hier Gaan die poes klappe reen,Come to Cape Town Bring an umbrella Here's going to rain the pussy bangs,,,,,0,72,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7505753276890334007,,ek KORT n klap 🤗🤗🤗,I need a slap,🤗🤗🤗,,,,3,13,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7512823779605679416,7513146429490234118,,Jy di regte sterk ou om malema aan te vat,You the real strong guy to take on Malema,,,,,0,41,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504358568276329222,,Jou land my broer🙏🙏🙏,Your country my brother,🙏🙏🙏,,,,3,23,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504309461206991621,,"Boere gan nowhere ons staan saam jule boere, suid afrika is jule land,","Farmers gan nowhere we stand together you farmers, South Africa is your country,",,,,,0,80,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504272006663602999,,Se hulle my broer. this is your South Africa as well.,Se hulle my broer. this is your South Africa as well.,,,,,0,53,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504225613475529478,,yes you are right 👍 don't go to America,yes you are right  don't go to America,👍,,,,1,38,0,Chaos,Middle
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504209344892879622,,Ek stem Saam.,I agree.,,,,,0,8,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504195284487619383,,en dai nou weer😂,and dai again,😂,,,,1,13,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7504155313735435013,,Proudly south African.,Proudly south African.,,,,,0,22,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7503846724776054022,7508361287185892101,,Ek tog jy drink nie,"I, yet you don't drink",,,,,0,22,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496566672473080631,,😂😂😂,,😂😂😂,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496838174398022405,,😂,,😂,,,,1,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496630655292556087,,🤣🤣🤣,,🤣🤣🤣,,,,3,0,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496503679454954246,,Kom Kempton toe Dan bliksem ons en daar Na maak lekker pot,Come to Kempton then lightning us and after making nice pot,,,,,0,59,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7496564362695672581,,😂😂 laaik dit lag my gat af 😂,Like it laughs my hole off,😂😂😂,,,,3,26,0,Chaos,Ubuntu
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7497692651401102135,,Is jy op tik😳,Are you on typing,😳,,,,1,17,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7497945716271809285,,danviĺĺr,danvixt,,,,,0,7,0,Chaos,Unclear
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7497670048652591878,,"Wys ons bietjie ń video waar jy ń Brakpanner klap dat hulle kuite bars.
Sover is dit net praat. Ons wil jou graag in aksie sien.","Show us a video where you hit a brakpanner that their calves burst.
So far it's just talking. We would like to see you in action.",,,,,0,129,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7497508695989011255,,I challenge you to a fight in the ring cause I don't think you will manage a cage fight?¿????,I challenge you to a fight in the ring cause I don't think you will manage a cage fight?????,,,,,0,92,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496501133267995909,7497333917155345158,,Lol dink jy moet meer pap eet of jy het Groot drome🤣🤣,Lol think you should eat more porridge or you have big dreams,🤣🤣,,,,2,61,0,Chaos,Chaos
https://www.tiktok.com/@troubles2777/video/7496506207092526342,7496937889792672518,,moet n saambreel kry!!!!😂😂😂,MUST GET A COMPLETE !!!!,😂😂😂,,,,3,24,0,Chaos,Unclear
